bmkegId	volume	issue	journal_id
35071	187	1	4668
35072	187	1	4668
35073	187	1	4668
35078	189	3	4668
35080	189	3	4668
35081	189	3	4668
35082	189	3	4668
35085	189	3	4668
35086	189	3	4668
35087	189	3	4668
35094	189	2	4668
35098	189	2	4668
35099	189	2	4668
35100	189	2	4668
35101	189	2	4668
35104	189	2	4668
35105	189	2	4668
35106	189	2	4668
35108	189	2	4668
35111	189	2	4668
35113	189	2	4668
35115	189	1	4668
35118	189	1	4668
35120	189	1	4668
35121	189	1	4668
35123	189	1	4668
35125	189	1	4668
35126	189	1	4668
35127	189	1	4668
35129	189	1	4668
35130	188	4	4668
35132	188	4	4668
35135	188	4	4668
35137	188	4	4668
35138	188	4	4668
35139	188	4	4668
35142	188	3	4668
35145	188	3	4668
35146	188	3	4668
35147	188	3	4668
35148	188	3	4668
35150	188	3	4668
35151	188	3	4668
35152	188	3	4668
35156	188	3	4668
35158	188	2	4668
35160	188	2	4668
35161	188	2	4668
35162	188	2	4668
35166	190	4	4668
35167	190	4	4668
35171	190	4	4668
35173	190	4	4668
35174	190	4	4668
35176	190	4	4668
35177	190	3	4668
35180	190	3	4668
35181	190	3	4668
35183	190	3	4668
35184	190	3	4668
35186	190	3	4668
35188	190	3	4668
35189	190	3	4668
35192	190	3	4668
35193	190	3	4668
35194	190	3	4668
35196	190	2	4668
35199	190	2	4668
35202	190	2	4668
35205	190	2	4668
35207	190	2	4668
35209	190	2	4668
35210	190	2	4668
35218	190	2	4668
35220	190	2	4668
35224	190	2	4668
35226	190	1	4668
35227	190	1	4668
35231	190	1	4668
35234	190	1	4668
35236	190	1	4668
35239	190	1	4668
35241	190	1	4668
35242	190	1	4668
35243	190	1	4668
35245	190	1	4668
35248	190	1	4668
35251	190	1	4668
35255	189	4	4668
35258	189	4	4668
35261	189	4	4668
35264	189	4	4668
35266	189	4	4668
35268	189	4	4668
35272	189	4	4668
35276	189	4	4668
35277	140	4	4668
35280	142	2	4668
35281	159	4	4668
35283	165	4	4668
35284	166	3	4668
35285	170	1	4668
35287	173	3	4668
35288	179	2	4668
35289	191	4	4668
35291	191	4	4668
35293	191	4	4668
35295	191	4	4668
35296	191	4	4668
35297	191	3	4668
35298	191	3	4668
35299	191	3	4668
35300	191	3	4668
35302	191	3	4668
35304	191	3	4668
35306	191	3	4668
35307	191	3	4668
35309	191	2	4668
35311	191	2	4668
35313	191	2	4668
35315	191	2	4668
35317	191	2	4668
35318	191	2	4668
35320	191	2	4668
35323	191	1	4668
35326	191	1	4668
35328	191	1	4668
35331	191	1	4668
35332	191	1	4668
35335	191	1	4668
35338	192	4	4668
35340	192	4	4668
35343	192	4	4668
35345	192	4	4668
35347	192	4	4668
35349	192	4	4668
35351	192	4	4668
35352	192	4	4668
35355	192	4	4668
35358	192	4	4668
35361	192	4	4668
35363	192	4	4668
35364	192	4	4668
35366	192	3	4668
35367	192	3	4668
35370	192	3	4668
35371	192	3	4668
35373	192	3	4668
35374	192	3	4668
35376	192	3	4668
35379	192	3	4668
35382	192	3	4668
35385	192	3	4668
35387	192	2	4668
35389	192	2	4668
35392	192	2	4668
35395	192	2	4668
35397	192	2	4668
35398	192	2	4668
35400	192	2	4668
35403	192	2	4668
35404	192	2	4668
35405	192	2	4668
35407	192	1	4668
35409	192	1	4668
35410	192	1	4668
35411	192	1	4668
35413	192	1	4668
35414	192	1	4668
35416	192	1	4668
35420	192	1	4668
35421	192	1	4668
35426	192	1	4668
35428	191	4	4668
35430	191	4	4668
35432	193	3	4668
35436	193	3	4668
35439	193	3	4668
35440	193	3	4668
35442	193	3	4668
35444	193	3	4668
35447	193	3	4668
35448	193	3	4668
35451	193	3	4668
35452	193	3	4668
35454	193	3	4668
35456	193	3	4668
35457	193	3	4668
35458	193	2	4668
35460	193	2	4668
35465	193	2	4668
35468	193	2	4668
35472	193	2	4668
35473	193	2	4668
35476	193	2	4668
35477	193	2	4668
35481	193	2	4668
35483	193	2	4668
35484	193	2	4668
35485	193	2	4668
35486	193	2	4668
35487	193	2	4668
35489	193	2	4668
35492	193	2	4668
35494	193	1	4668
35497	193	1	4668
35502	193	1	4668
35503	193	1	4668
35504	193	1	4668
35508	193	1	4668
35510	193	1	4668
35513	193	1	4668
35516	193	1	4668
35517	193	1	4668
35518	193	1	4668
35519	193	1	4668
35520	193	1	4668
35522	193	1	4668
35523	193	1	4668
35524	193	1	4668
35527	193	1	4668
35530	192	4	4668
35532	194	3	4668
35534	194	3	4668
35535	194	3	4668
35537	194	3	4668
35539	194	3	4668
35542	194	3	4668
35544	194	3	4668
35547	194	3	4668
35549	194	2	4668
35552	194	2	4668
35553	194	2	4668
35558	194	2	4668
35560	194	2	4668
35562	194	2	4668
35563	194	2	4668
35564	194	2	4668
35566	194	2	4668
35567	194	2	4668
35569	194	2	4668
35572	194	1	4668
35576	194	1	4668
35578	194	1	4668
35579	194	1	4668
35580	194	1	4668
35582	194	1	4668
35584	194	1	4668
35588	194	1	4668
35590	194	1	4668
35594	194	1	4668
35595	194	1	4668
35596	194	1	4668
35598	193	4	4668
35601	193	4	4668
35604	193	4	4668
35606	193	4	4668
35607	193	4	4668
35609	193	4	4668
35610	193	4	4668
35611	193	4	4668
35613	193	4	4668
35616	193	4	4668
35617	193	4	4668
35618	193	4	4668
35620	193	4	4668
35622	193	4	4668
35623	193	4	4668
35624	193	4	4668
35626	193	4	4668
35627	196	1	4668
35631	195	4	4668
35635	195	4	4668
35636	195	4	4668
35637	195	4	4668
35638	195	4	4668
35641	195	4	4668
35644	195	4	4668
35647	195	4	4668
35648	195	4	4668
35653	195	4	4668
35656	195	4	4668
35659	195	3	4668
35662	195	3	4668
35663	195	3	4668
35664	195	3	4668
35665	195	3	4668
35667	195	3	4668
35668	195	3	4668
35669	195	3	4668
35671	195	2	4668
35673	195	2	4668
35674	195	2	4668
35677	195	2	4668
35679	195	2	4668
35681	195	2	4668
35682	195	2	4668
35684	195	2	4668
35686	195	2	4668
35688	195	1	4668
35691	195	1	4668
35692	195	1	4668
35694	195	1	4668
35696	195	1	4668
35697	195	1	4668
35698	194	4	4668
35699	194	4	4668
35700	194	4	4668
35702	194	4	4668
35703	194	4	4668
35704	194	4	4668
35705	194	4	4668
35709	194	4	4668
35711	194	3	4668
35713	194	3	4668
35714	198	2	4668
35716	198	2	4668
35719	198	2	4668
35721	198	1	4668
35722	198	1	4668
35725	198	1	4668
35727	198	1	4668
35728	198	1	4668
35732	198	1	4668
35733	198	1	4668
35735	198	1	4668
35737	198	1	4668
35740	198	1	4668
35741	198	1	4668
35743	198	1	4668
35744	198	1	4668
35748	197	4	4668
35751	197	4	4668
35752	197	4	4668
35755	197	4	4668
35758	197	4	4668
35760	197	4	4668
35764	197	4	4668
35768	197	4	4668
35769	197	4	4668
35770	197	3	4668
35772	197	3	4668
35773	197	3	4668
35775	197	3	4668
35778	197	3	4668
35779	197	3	4668
35780	197	3	4668
35781	197	3	4668
35782	197	3	4668
35783	197	3	4668
35785	197	2	4668
35787	197	2	4668
35788	197	2	4668
35793	197	2	4668
35796	197	2	4668
35798	197	2	4668
35800	197	2	4668
35803	197	2	4668
35805	197	1	4668
35808	197	1	4668
35809	197	1	4668
35810	197	1	4668
35812	197	1	4668
35813	197	1	4668
35814	199	4	4668
35817	199	4	4668
35820	199	3	4668
35822	199	3	4668
35825	199	3	4668
35826	199	3	4668
35828	199	3	4668
35830	199	2	4668
35831	199	2	4668
35835	199	2	4668
35836	199	2	4668
35837	199	2	4668
35838	199	2	4668
35839	199	2	4668
35840	199	1	4668
35842	199	1	4668
35844	199	1	4668
35846	199	1	4668
35847	199	1	4668
35848	199	1	4668
35852	199	1	4668
35854	199	1	4668
35856	199	1	4668
35858	199	1	4668
35861	198	4	4668
35862	198	4	4668
35863	198	4	4668
35865	198	4	4668
35866	198	4	4668
35870	198	4	4668
35872	198	4	4668
35874	198	4	4668
35877	198	3	4668
35879	198	3	4668
35882	198	3	4668
35885	198	3	4668
35888	198	3	4668
35892	198	3	4668
35893	198	3	4668
35894	198	3	4668
35896	198	2	4668
35899	198	2	4668
35900	198	2	4668
35903	198	2	4668
35904	198	2	4668
35908	198	2	4668
35911	198	2	4668
35912	198	2	4668
35915	201	2	4668
35916	201	2	4668
35918	201	2	4668
35920	201	1	4668
35922	201	1	4668
35925	201	1	4668
35928	201	1	4668
35930	201	1	4668
35931	201	1	4668
35932	201	1	4668
35933	201	1	4668
35935	201	1	4668
35939	200	4	4668
35941	200	4	4668
35942	200	4	4668
35943	200	4	4668
35945	200	4	4668
35946	200	4	4668
35947	200	4	4668
35949	200	4	4668
35950	200	3	4668
35951	200	3	4668
35953	200	3	4668
35958	200	3	4668
35961	200	3	4668
35962	200	3	4668
35964	200	3	4668
35968	200	3	4668
35969	200	3	4668
35972	200	2	4668
35973	200	2	4668
35974	200	2	4668
35975	200	2	4668
35976	200	2	4668
35978	200	2	4668
35979	200	2	4668
35981	200	1	4668
35983	200	1	4668
35986	200	1	4668
35988	200	1	4668
35992	200	1	4668
35993	200	1	4668
35994	200	1	4668
35995	200	1	4668
35996	199	4	4668
35998	199	4	4668
36001	199	4	4668
36006	199	4	4668
36007	199	4	4668
36008	199	4	4668
36009	202	3	4668
36010	202	3	4668
36012	202	3	4668
36013	202	3	4668
36016	202	3	4668
36017	202	3	4668
36018	202	3	4668
36019	202	3	4668
36020	202	2	4668
36023	202	2	4668
36026	202	2	4668
36028	202	2	4668
36030	202	2	4668
36033	202	2	4668
36034	202	2	4668
36037	202	2	4668
36038	202	2	4668
36041	202	2	4668
36043	202	1	4668
36045	202	1	4668
36046	202	1	4668
36047	202	1	4668
36049	202	1	4668
36061	202	1	4668
36063	202	1	4668
36065	202	1	4668
36067	202	1	4668
36068	202	1	4668
36069	201	4	4668
36071	201	4	4668
36072	201	4	4668
36074	201	4	4668
36077	201	4	4668
36080	201	4	4668
36081	201	3	4668
36083	201	3	4668
36085	201	3	4668
36087	201	3	4668
36088	201	3	4668
36089	201	3	4668
36091	201	3	4668
36092	201	3	4668
36094	201	2	4668
36096	201	2	4668
36098	201	2	4668
36099	201	2	4668
36100	201	2	4668
36102	201	2	4668
36104	201	2	4668
36106	204	1	4668
36111	204	1	4668
36114	204	1	4668
36115	203	4	4668
36116	203	4	4668
36120	203	4	4668
36122	203	4	4668
36124	203	4	4668
36127	203	4	4668
36129	203	4	4668
36133	203	4	4668
36136	203	4	4668
36139	203	4	4668
36141	203	4	4668
36142	203	4	4668
36143	203	3	4668
36145	203	3	4668
36148	203	3	4668
36149	203	3	4668
36155	203	3	4668
36156	203	3	4668
36158	203	3	4668
36160	203	3	4668
36162	203	3	4668
36163	203	2	4668
36169	203	2	4668
36173	203	2	4668
36174	203	2	4668
36175	203	2	4668
36177	203	2	4668
36180	203	2	4668
36181	203	1	4668
36184	203	1	4668
36186	203	1	4668
36189	203	1	4668
36192	203	1	4668
36194	203	1	4668
36197	203	1	4668
36199	203	1	4668
36200	202	4	4668
36201	202	4	4668
36202	202	4	4668
36205	202	4	4668
36209	202	4	4668
36211	202	4	4668
36212	202	4	4668
36215	202	4	4668
36217	202	4	4668
36220	202	3	4668
36221	202	3	4668
36226	205	4	4668
36227	205	4	4668
36229	205	3	4668
36232	205	3	4668
36233	205	3	4668
36235	205	3	4668
36238	205	3	4668
36240	205	3	4668
36245	205	3	4668
36246	205	3	4668
36248	205	2	4668
36251	205	2	4668
36254	205	2	4668
36256	205	2	4668
36257	205	2	4668
36260	205	2	4668
36263	205	2	4668
36265	205	2	4668
36267	205	2	4668
36269	205	1	4668
36273	205	1	4668
36274	205	1	4668
36275	205	1	4668
36280	205	1	4668
36282	205	1	4668
36283	205	1	4668
36284	204	4	4668
36287	204	4	4668
36289	204	4	4668
36291	204	4	4668
36293	204	4	4668
36295	204	4	4668
36296	204	4	4668
36297	204	4	4668
36298	204	4	4668
36300	204	3	4668
36302	204	3	4668
36304	204	3	4668
36309	204	3	4668
36312	204	3	4668
36314	204	3	4668
36318	204	2	4668
36319	204	2	4668
36321	204	2	4668
36323	204	2	4668
36325	204	2	4668
36326	204	2	4668
36327	204	2	4668
36328	204	1	4668
36330	204	1	4668
36331	207	3	4668
36332	207	3	4668
36335	207	3	4668
36340	207	3	4668
36341	207	3	4668
36342	207	3	4668
36345	207	2	4668
36346	207	2	4668
36347	207	2	4668
36349	207	2	4668
36351	207	2	4668
36352	207	2	4668
36353	207	1	4668
36357	207	1	4668
36361	207	1	4668
36364	207	1	4668
36367	207	1	4668
36368	207	1	4668
36370	207	1	4668
36371	207	1	4668
36376	206	4	4668
36378	206	4	4668
36380	206	4	4668
36382	206	4	4668
36383	206	4	4668
36386	206	4	4668
36389	206	3	4668
36392	206	3	4668
36393	206	3	4668
36394	206	3	4668
36395	206	3	4668
36397	206	3	4668
36399	206	3	4668
36400	206	2	4668
36401	206	2	4668
36402	206	2	4668
36404	206	2	4668
36405	206	2	4668
36407	206	1	4668
36409	206	1	4668
36412	206	1	4668
36415	206	1	4668
36416	206	1	4668
36417	206	1	4668
36419	205	4	4668
36420	205	4	4668
36422	205	4	4668
36424	205	4	4668
36425	209	3	4668
36427	209	3	4668
36429	209	3	4668
36431	209	2	4668
36433	209	2	4668
36436	209	2	4668
36438	209	2	4668
36440	209	2	4668
36443	209	1	4668
36447	209	1	4668
36449	209	1	4668
36450	209	1	4668
36458	209	1	4668
36459	209	1	4668
36461	208	4	4668
36462	208	4	4668
36464	208	4	4668
36468	208	4	4668
36472	208	4	4668
36474	208	4	4668
36477	208	4	4668
36482	208	3	4668
36484	208	3	4668
36487	208	3	4668
36488	208	3	4668
36490	208	3	4668
36491	208	2	4668
36495	208	2	4668
36496	208	2	4668
36499	208	2	4668
36501	208	2	4668
36502	208	2	4668
36503	208	2	4668
36505	208	1	4668
36508	208	1	4668
36510	208	1	4668
36513	208	1	4668
36514	208	1	4668
36515	208	1	4668
36516	207	4	4668
36519	207	4	4668
36524	207	4	4668
36526	207	4	4668
36527	207	4	4668
36528	207	4	4668
36529	207	4	4668
36531	207	4	4668
36533	207	3	4668
36537	211	1	4668
36539	211	1	4668
36540	211	1	4668
36541	211	1	4668
36542	211	1	4668
36544	211	1	4668
36546	210	4	4668
36549	210	4	4668
36551	210	4	4668
36552	210	4	4668
36554	210	3	4668
36556	210	3	4668
36557	210	3	4668
36558	210	3	4668
36561	210	3	4668
36564	210	3	4668
36568	210	3	4668
36569	210	2	4668
36570	210	2	4668
36572	210	2	4668
36573	210	2	4668
36574	210	2	4668
36576	210	2	4668
36579	210	2	4668
36582	210	1	4668
36586	210	1	4668
36588	210	1	4668
36592	210	1	4668
36593	210	1	4668
36596	210	1	4668
36599	210	1	4668
36600	210	1	4668
36603	209	4	4668
36605	209	4	4668
36606	209	4	4668
36609	209	4	4668
36610	209	4	4668
36611	209	4	4668
36615	209	4	4668
36618	209	4	4668
36621	209	3	4668
36624	209	3	4668
36625	209	3	4668
36626	209	3	4668
36631	212	4	4668
36635	212	4	4668
36637	212	4	4668
36639	212	4	4668
36640	212	4	4668
36642	212	4	4668
36643	212	3	4668
36644	212	3	4668
36645	212	3	4668
36646	212	3	4668
36648	212	3	4668
36651	212	3	4668
36652	212	3	4668
36653	212	2	4668
36656	212	2	4668
36659	212	2	4668
36660	212	2	4668
36665	212	2	4668
36668	212	2	4668
36670	212	2	4668
36672	212	1	4668
36673	212	1	4668
36674	212	1	4668
36676	212	1	4668
36677	212	1	4668
36678	212	1	4668
36679	211	4	4668
36680	211	4	4668
36683	211	4	4668
36684	211	4	4668
36687	211	4	4668
36690	211	4	4668
36692	211	4	4668
36693	211	4	4668
36695	211	3	4668
36699	211	3	4668
36701	211	3	4668
36702	211	3	4668
36704	211	3	4668
36706	211	3	4668
36707	211	3	4668
36713	211	3	4668
36714	211	2	4668
36716	211	2	4668
36717	211	2	4668
36720	211	2	4668
36721	211	2	4668
36724	211	1	4668
36727	214	3	4668
36732	214	3	4668
36733	214	3	4668
36735	214	3	4668
36736	214	3	4668
36738	214	3	4668
36741	214	3	4668
36744	214	2	4668
36746	214	2	4668
36748	214	2	4668
36751	214	2	4668
36753	214	2	4668
36755	214	2	4668
36757	214	1	4668
36758	214	1	4668
36759	214	1	4668
36760	214	1	4668
36764	214	1	4668
36766	214	1	4668
36769	214	1	4668
36772	214	1	4668
36774	213	4	4668
36775	213	4	4668
36776	213	4	4668
36783	213	4	4668
36787	213	4	4668
36788	213	4	4668
36790	213	4	4668
36792	213	3	4668
36794	213	3	4668
36795	213	3	26457
36796	213	3	4668
36797	213	3	4668
36798	213	3	4668
36800	213	3	4668
36801	213	2	4668
36803	213	2	4668
36805	213	2	4668
36807	213	2	4668
36809	213	2	4668
36810	213	2	4668
36812	213	2	4668
36814	213	1	4668
36815	213	1	4668
36816	213	1	4668
36821	213	1	4668
36822	213	1	4668
36824	213	1	4668
36825	216	2	4668
36827	216	2	4668
36829	216	1	4668
36830	216	1	4668
36832	216	1	4668
36834	216	1	4668
36836	216	1	4668
36838	216	1	4668
36839	216	1	4668
36840	215	4	4668
36841	215	4	4668
36843	215	4	4668
36845	215	4	4668
36848	215	4	4668
36851	215	4	4668
36854	215	4	4668
36859	215	4	4668
36862	215	3	4668
36864	215	3	4668
36865	215	3	4668
36867	215	3	4668
36871	215	3	4668
36872	215	3	4668
36874	215	3	4668
36876	215	3	4668
36878	215	2	4668
36880	215	2	4668
36882	215	2	4668
36883	215	2	4668
36884	215	2	4668
36887	215	2	4668
36890	215	2	4668
36891	215	1	4668
36894	215	1	4668
36896	215	1	4668
36899	215	1	4668
36901	215	1	4668
36903	215	1	4668
36904	214	3	4668
36907	214	3	4668
36908	217	4	4668
36909	217	4	4668
36910	217	4	4668
36912	217	4	4668
36914	217	4	4668
36915	217	4	4668
36917	217	4	4668
36920	217	3	4668
36921	217	3	4668
36923	217	3	4668
36926	217	3	4668
36928	217	3	4668
36931	217	3	4668
36932	217	3	4668
36939	217	2	4668
36942	217	2	4668
36943	217	2	4668
36945	217	2	4668
36947	217	2	4668
36949	217	2	4668
36950	217	1	4668
36953	217	1	4668
36954	217	1	4668
36955	217	1	4668
36957	217	1	4668
36959	217	1	4668
36961	217	1	4668
36962	216	4	4668
36964	216	4	4668
36967	216	4	4668
36968	216	4	4668
36969	216	4	4668
36971	216	4	4668
36976	216	4	4668
36978	216	4	4668
36979	216	3	4668
36980	216	3	4668
36983	216	3	4668
36985	216	3	4668
36988	216	3	4668
36990	216	3	4668
36991	216	3	4668
36992	216	3	4668
36994	216	2	4668
36995	216	2	4668
36997	216	2	4668
36999	216	2	4668
37000	219	3	4668
37002	219	3	4668
37004	219	3	4668
37007	219	3	4668
37008	219	2	4668
37010	219	2	4668
37012	219	2	4668
37013	219	2	4668
37014	219	2	4668
37015	219	2	4668
37016	219	2	4668
37017	219	1	4668
37019	219	1	4668
37023	219	1	4668
37029	219	1	4668
37030	219	1	4668
37033	219	1	4668
37034	219	1	4668
37036	219	1	4668
37037	219	1	4668
37040	218	4	4668
37046	218	4	4668
37048	218	4	4668
37051	218	4	4668
37052	218	4	4668
37054	218	4	4668
37056	218	4	4668
37057	218	4	4668
37059	218	3	4668
37062	218	3	4668
37063	218	3	4668
37065	218	3	4668
37071	218	3	4668
37074	218	3	4668
37075	218	3	4668
37078	218	3	4668
37080	218	2	4668
37082	218	2	4668
37084	218	2	4668
37085	218	2	4668
37086	218	2	4668
37087	218	2	4668
37090	218	2	4668
37092	218	1	4668
37093	218	1	4668
37094	218	1	4668
37096	218	1	4668
37105	217	4	4668
37106	221	2	4668
37108	221	2	4668
37109	221	2	4668
37113	221	1	4668
37115	221	1	4668
37116	221	1	4668
37119	221	1	4668
37120	221	1	4668
37122	221	1	4668
37123	221	1	4668
37127	221	1	4668
37128	220	4	4668
37129	220	4	4668
37131	220	4	4668
37133	220	4	4668
37136	220	3	4668
37138	220	3	4668
37140	220	3	4668
37143	220	3	4668
37147	220	3	4668
37149	220	3	4668
37151	220	3	4668
37152	220	2	4668
37153	220	2	4668
37154	220	2	4668
37156	220	2	4668
37158	220	2	4668
37163	220	2	4668
37165	220	2	4668
37166	220	2	4668
37167	220	1	4668
37171	220	1	4668
37173	220	1	4668
37174	220	1	4668
37176	220	1	4668
37180	220	1	4668
37181	220	1	4668
37183	219	4	4668
37184	219	4	4668
37186	219	4	4668
37189	219	4	4668
37192	219	4	4668
37194	219	3	4668
37195	219	3	4668
37199	219	3	4668
37202	222	4	4668
37205	222	4	4668
37207	222	3	4668
37209	222	3	4668
37211	222	3	4668
37212	222	3	4668
37213	222	3	4668
37215	222	3	4668
37218	222	3	4668
37221	222	3	4668
37226	222	2	4668
37227	222	2	4668
37229	222	2	4668
37230	222	2	4668
37232	222	2	4668
37233	222	2	4668
37236	222	2	4668
37238	222	1	4668
37239	222	1	4668
37240	222	1	4668
37242	222	1	4668
37244	222	1	4668
37249	222	1	4668
37251	222	1	4668
37253	222	1	4668
37254	222	1	4668
37257	221	4	4668
37263	221	4	4668
37264	221	4	4668
37266	221	4	4668
37268	221	4	4668
37269	221	4	4668
37271	221	4	4668
37275	221	3	4668
37277	221	3	4668
37279	221	3	4668
37281	221	3	4668
37283	221	3	4668
37285	221	3	4668
37288	221	3	4668
37290	221	3	4668
37293	221	2	4668
37295	221	2	4668
37297	221	2	4668
37299	224	1	4668
37300	224	1	4668
37302	224	1	4668
37303	224	1	4668
37304	224	1	4668
37307	224	1	4668
37308	224	1	4668
37311	224	1	4668
37313	224	1	4668
37316	223	4	4668
37318	223	4	4668
37319	223	4	4668
37321	223	4	4668
37322	223	4	4668
37324	223	4	4668
37327	223	4	4668
37331	223	4	4668
37334	223	3	4668
37335	223	3	4668
37336	223	3	4668
37339	223	3	4668
37344	223	3	4668
37346	223	3	4668
37347	223	3	4668
37348	223	2	4668
37349	223	2	4668
37351	223	2	4668
37352	223	2	4668
37353	223	2	4668
37356	223	1	4668
37358	223	1	4668
37361	223	1	4668
37362	223	1	4668
37364	223	1	4668
37366	223	1	4668
37370	223	1	4668
37372	223	1	4668
37374	223	1	4668
37377	222	4	4668
37380	222	4	4668
37382	222	4	4668
37383	222	4	4668
37386	222	4	4668
37388	225	3	4668
37391	225	3	4668
37393	225	2	4668
37395	225	2	4668
37397	225	2	4668
37399	225	2	4668
37402	225	2	4668
37403	225	2	4668
37405	225	2	4668
37407	225	2	4668
37408	225	2	4668
37412	225	2	4668
37414	225	1	4668
37415	225	1	4668
37419	225	1	4668
37420	225	1	4668
37421	225	1	4668
37424	225	1	4668
37428	225	1	4668
37433	225	1	4668
37436	225	1	4668
37437	225	1	4668
37441	225	1	4668
37443	225	1	4668
37446	224	4	4668
37449	224	4	4668
37451	224	4	4668
37455	224	4	4668
37456	224	4	4668
37458	224	4	4668
37459	224	4	4668
37461	224	3	4668
37463	224	3	4668
37465	224	3	4668
37468	224	3	4668
37472	224	3	4668
37474	224	3	4668
37476	224	3	4668
37478	224	3	4668
37479	224	3	4668
37483	224	3	4668
37486	224	1	4668
37489	226	4	4668
37492	226	4	4668
37495	226	4	4668
37496	226	4	4668
37498	226	4	4668
37500	226	4	4668
37501	226	3	4668
37504	226	3	4668
37506	226	3	4668
37508	226	3	4668
37510	226	3	4668
37511	226	3	4668
37514	226	3	4668
37518	226	3	4668
37522	226	3	4668
37524	226	2	4668
37526	226	2	4668
37528	226	2	4668
37530	226	2	4668
37532	226	2	4668
37535	226	2	4668
37536	226	2	4668
37540	226	2	4668
37541	226	2	4668
37543	226	2	4668
37545	226	1	4668
37547	226	1	4668
37549	226	1	4668
37550	226	1	4668
37552	226	1	4668
37553	226	1	4668
37554	226	1	4668
37555	226	1	4668
37556	226	1	4668
37559	225	4	4668
37560	225	4	4668
37563	225	4	4668
37565	225	4	4668
37567	225	4	4668
37570	225	4	4668
37571	225	3	4668
37575	225	3	4668
37579	225	3	4668
37581	225	3	4668
37582	225	3	4668
37583	225	3	4668
37585	225	3	4668
37589	228	1	4668
37590	228	1	4668
37593	228	1	4668
37595	228	1	4668
37597	228	1	4668
37598	228	1	4668
37601	228	1	4668
37604	227	4	4668
37605	227	4	4668
37608	227	4	4668
37611	227	4	4668
37613	227	4	4668
37615	227	4	4668
37616	227	4	4668
37618	227	3	4668
37620	227	3	4668
37622	227	3	4668
37623	227	3	4668
37625	227	3	4668
37627	227	3	4668
37629	227	3	4668
37631	227	3	4668
37632	227	3	4668
37633	227	3	4668
37635	227	3	4668
37638	227	3	4668
37639	227	3	4668
37640	227	2	4668
37641	227	2	4668
37644	227	2	4668
37645	227	2	4668
37648	227	2	4668
37652	227	2	4668
37653	227	2	4668
37654	227	2	4668
37655	227	1	4668
37656	227	1	4668
37657	227	1	4668
37659	227	1	4668
37661	227	1	4668
37663	227	1	4668
37664	227	1	4668
37665	227	1	4668
37669	227	1	4668
37671	227	1	4668
37673	227	1	4668
37674	226	4	4668
37675	226	4	4668
37676	229	3	4668
37677	229	3	4668
37679	229	2	4668
37680	229	2	4668
37681	229	2	4668
37683	229	2	4668
