bmkegId	affiliation	lastName	initials
42047	\N	Güntürkün	O
42049	\N	Okuno	E
42050	\N	Whetsell	WO
42051	\N	Schwarcz	R
42054	\N	Zaremba	S
42056	\N	Diggle	PJ
42058	\N	Wu	SH
42059	\N	Garb	MW
42060	\N	Dizack	C
42062	\N	Border	BG
42064	\N	Cabalka	LM
42066	\N	Malcolm	AJ
42068	\N	Ache	BW
42070	\N	Berendse	HW
42075	\N	Fritzsch	B
42076	\N	Sonntag	R
42077	\N	Dubuc	R
42079	\N	Baines	RA
42080	\N	Downer	RG
42085	\N	Hapner	SJ
42092	\N	Yagi	H
42095	\N	Pindzola	RR
42097	\N	Goldstein	NA
42098	\N	Ostad	M
42099	\N	Hillman	DE
42101	\N	Hazrati	LN
42103	\N	Goodwin	GS
42104	\N	Corwin	JV
42106	\N	Wassef	M
42107	\N	Thomasset	M
42108	\N	Granholm	AC
42109	\N	Rafrafi	J
42111	\N	Zhan	WZ
42114	\N	Pretel	S
42115	\N	Piekut	D
42117	\N	Rinaman	L
42119	\N	St Jeor	VL
42120	\N	Silver	WL
42123	\N	Minson	JB
42124	\N	Wright	AP
42125	\N	Hodgson	AJ
42127	\N	Lundquist	T
42129	\N	Chang	C
42130	\N	Muramatsu	M
42132	\N	Milde	JJ
42133	\N	Strausfeld	NJ
42136	\N	Gahr	M
42139	\N	Shaver	SW
42143	\N	Cassini	P
42149	\N	Cox	RG
42154	\N	Blundon	JA
42155	\N	Sheller	RA
42156	\N	Moehlenbruck	JW
42158	\N	Haase	P
42160	\N	Selemon	LD
42162	\N	Kalloniatis	M
42164	\N	Pousman	CA
42166	\N	Jones	SL
42168	\N	Palavali	V
42170	\N	Nozaki	K
42171	\N	Okamoto	S
42172	\N	Kikuchi	H
42174	\N	Cameron	AA
42175	\N	Plenderleith	MB
42176	\N	Snow	PJ
42178	\N	Akiyama	H
42182	\N	Book	KJ
42184	\N	Thompson	R
42186	\N	Snodderly	DM
42187	\N	Weinhaus	RS
42190	\N	Caddy	KW
42191	\N	Herrup	K
42193	\N	Eslin	D
42195	\N	Morrison	EE
42198	\N	Christakos	S
42199	\N	Catalano	SM
42201	\N	Noble	LJ
42202	\N	Cortez	SC
42203	\N	Ellison	JA
42205	\N	McGinnis	ME
42207	\N	Chagnac-Amitai	Y
42208	\N	Luhmann	HJ
42209	\N	Prince	DA
42211	\N	Cosans	CE
42217	\N	Gallyas	F
42219	\N	Merline	M
42221	\N	Sullivan	AC
42224	\N	Berdan	RC
42225	\N	Hauser	G
42226	\N	Bulloch	AG
42228	\N	Benson	CG
42229	\N	Potashner	SJ
42232	\N	Lasater	EM
42235	\N	Higashi	S
42236	\N	Yamazaki	M
42237	\N	Murakami	F
42239	\N	Duncan	HJ
42240	\N	Gesteland	RC
42242	\N	Anderson	KD
42244	\N	Newland	PL
42246	\N	Vecino	E
42248	\N	Zhang	D
42250	\N	Mori	M
42251	\N	Kose	A
42252	\N	Tsujino	T
42255	\N	Bennett-Clarke	CA
42261	\N	Darian-Smith	C
42262	\N	Darian-Smith	I
42263	\N	Cheema	SS
42265	\N	McGlade-McCulloh	E
42269	\N	Morel	KD
42271	\N	Nock	B
42272	\N	Balthazart	J
42274	\N	Tyrrell	S
42275	\N	Schroeter	S
42276	\N	Coulter	L
42277	\N	Tosney	KW
42279	\N	Tokuno	H
42281	\N	Yoshimoto	M
42283	\N	Fiandaca	MS
42286	\N	Kiss	J
42288	\N	Bons	N
42289	\N	Mestre	N
42290	\N	Petter	A
42293	\N	Lavie	V
42294	\N	Solomon	A
42295	\N	Ben-Bassat	S
42296	\N	Belkin	M
42297	\N	Rumelt	S
42298	\N	Schwartz	M
42300	\N	Worthington	DR
42302	\N	Gai	WP
42304	\N	Losier	BJ
42306	\N	Miklossy	J
42308	\N	Samson	Y
42309	\N	Wu	JJ
42310	\N	Friedman	AH
42311	\N	Davis	JN
42314	\N	Matsumura	H
42318	\N	Favorov	OV
42319	\N	Diamond	ME
42321	\N	Van Brederode	JF
42325	\N	Eslin	DE
42328	\N	Su	HS
42330	\N	Hof	PR
42331	\N	Cox	K
42333	\N	Singman	EL
42335	\N	Berthoud	HR
42336	\N	Jedrzejewska	A
42339	\N	Floeter	MK
42343	\N	Lau	KC
42346	\N	Yack	JE
42347	\N	Fullard	JH
42349	\N	Ichikawa	M
42351	\N	de Zeeuw	CI
42352	\N	Holstege	JC
42353	\N	Schalekamp	MP
42356	\N	van der Burg	J
42358	\N	Dubois-Dauphin	M
42359	\N	Tribollet	E
42360	\N	Dreifuss	JJ
42363	\N	Deller	T
42366	\N	Sanchez	DY
42369	\N	Barbaresi	P
42370	\N	Bernardi	S
42374	\N	Shimizu	T
42376	\N	Kuchiiwa	S
42378	\N	Kwok	S
42380	\N	Sheng	XM
42382	\N	Hayes	ES
42384	\N	Shen	P
42386	\N	Radel	JD
42388	\N	Baughman	RW
42390	\N	Hafidi	A
42391	\N	Despres	G
42393	\N	Baker	MW
42395	\N	White	FA
42396	\N	Enfiejian	HL
42398	\N	Ciofi	P
42400	\N	Bross	LS
42402	\N	Allen	KA
42404	\N	Burgunder	JM
42406	\N	Pierce	JP
42408	\N	WoolseyLorente de Nó	TAR
42410	\N	Iriki	A
42411	\N	Asanuma	H
42413	\N	Price	SD
42414	\N	Steininger	TL
42418	\N	Stoner	GR
42421	\N	Arai	R
42422	\N	Trembleau	A
42423	\N	Landry	M
42428	\N	Blagburn	JM
42429	\N	Thompson	KS
42432	\N	Cowan	RL
42434	\N	Apps	R
42437	\N	Meller	ST
42439	\N	Torihashi	S
42444	\N	Payne	BR
42445	\N	Josephson	K
42447	\N	Fukuda	T
42448	\N	Adachi	E
42449	\N	Kawashima	S
42450	\N	Yoshiya	I
42452	\N	Donevan	AH
42453	\N	Neuber-Hess	M
42458	\N	Shook	BL
42461	\N	Sahin	M
42463	\N	Ohyama	T
42467	\N	Verderame	HM
42469	\N	Pilowsky	PM
42470	\N	Jiang	C
42471	\N	Lipski	J
42473	\N	Smith	PG
42474	\N	Reddy	H
42476	\N	Dodds	LW
42477	\N	Pierce	S
42479	\N	Greferath	U
42480	\N	Grünert	U
42488	\N	Foidart	A
42489	\N	Surlemont	C
42490	\N	Vockel	A
42491	\N	Harada	N
42493	\N	Spadavecchia	L
42494	\N	Usai	C
42495	\N	Vallerga	S
42497	\N	Baker	KG
42499	\N	Pintar	JE
42501	\N	Kornblum	HI
42502	\N	Trevarrow	B
42506	\N	Peinado	A
42510	\N	Egar	MW
42512	\N	Oeth	KM
42514	\N	Clark	SJ
42515	\N	Cynx	J
42516	\N	O'Loughlin	B
42518	\N	Xu	ZC
42523	\N	Charles	V
42525	\N	Cambre	ML
42526	\N	Moons	L
42528	\N	Böttger	B
42531	\N	Bower	JM
42533	\N	Clark	P
42534	\N	LaVelle	A
42537	\N	Decavel	C
42539	\N	Buzzi	MG
42540	\N	Chudler	EH
42543	\N	Scherer	J
42545	\N	Gronenberg	W
42552	\N	Kuwada	JY
42553	\N	Bernhardt	RR
42554	\N	Nguyen	N
42556	\N	Novotny	GE
42557	\N	Sommerfeld	H
42558	\N	Zirbes	T
42560	\N	Csillag	A
42561	\N	Bourne	RC
42563	\N	Pu	ML
42566	\N	Aldes	LD
42568	\N	Chang	JS
42570	\N	Chitnis	AB
42571	\N	Lindamer	L
42574	\N	Jacobson	RD
42576	\N	Allen	B
42580	\N	Matsushima	T
42583	\N	Ferber	M
42586	\N	Manabe	R
42587	\N	Nakauchi	M
42590	\N	Reichling	DB
42592	\N	Nyhof-Young	J
42594	\N	Jakab	RL
42598	\N	Lubke	J
42603	\N	Künzi	R
42605	\N	Lee	RK
42606	\N	Eaton	RC
42608	\N	Shirao	K
42610	\N	Tse	FW
42611	\N	Jahromi	SS
42616	\N	van Weeghel	R
42618	\N	Bewick	GS
42619	\N	Rowlerson	A
42620	\N	Tonge	DA
42621	\N	Holder	N
42623	\N	Clarke	JD
42624	\N	Stephens	N
42625	\N	Wilson	SW
42626	\N	Orsi	C
42627	\N	Bloomer	T
42632	\N	Dekorver	L
42634	\N	Kuroda	M
42636	\N	Hayes	TL
42637	\N	Cameron	JL
42638	\N	Fernstrom	JD
42640	\N	Panzica	G
42641	\N	Viglietti-Panzica	C
42642	\N	Sanchez	F
42643	\N	Sante	P
42646	\N	Ten Eyck	GR
42648	\N	Olson	MD
42650	\N	Chan-Ling	T
42652	\N	Breder	CD
42654	\N	Rajchert	DM
42658	\N	Weiss-Wunder	LT
42661	\N	Tanaka	H
42664	\N	Luo	PF
42665	\N	Peng	ZZ
42666	\N	Li	JS
42669	\N	Homberg	U
42671	\N	Czeiger	D
42673	\N	Perez	J
42675	\N	Callahan	CA
42677	\N	Hoover	JE
42678	\N	Durkovic	RG
42680	\N	Friedman	MA
42682	\N	Sandler	R
42684	\N	Kuwada	S
42686	\N	Chase	R
42687	\N	Tidd	C
42691	\N	White	LE
42694	\N	Rizvi	TA
42695	\N	Ennis	M
42696	\N	Behbehani	MM
42698	\N	Rance	NE
42700	\N	Bauer	R
42701	\N	Leferink	J
42702	\N	Eckhorn	R
42703	\N	Jordan	W
42706	\N	Meier	T
42707	\N	Reichert	H
42709	\N	Pioro	EP
42711	\N	Berretta	S
42712	\N	Perciavalle	V
42713	\N	Poppele	RE
42720	\N	Edgley	SA
42721	\N	Grant	GM
42723	\N	Abate	C
42724	\N	Szabo	A
42726	\N	Abelson	L
42729	\N	Remy	M
42731	\N	Turrigiano	GG
42732	\N	Selverston	AI
42734	\N	Jacob	JM
42736	\N	Wetmore	C
42739	\N	Wellis	DP
42741	\N	Baghdoyan	HA
42742	\N	Hibbard	L
42743	\N	Bonyak	EV
42744	\N	DeJoseph	MR
42745	\N	Hawkins	RA
42748	\N	Brady	R
42749	\N	Hayes	RC
42751	\N	Cornbrooks	EB
42752	\N	Parsons	RL
42755	\N	Wang	SD
42757	\N	O'Brien	MA
42758	\N	Schneider	LE
42759	\N	Taghert	PH
42762	\N	Kerr	CW
42765	\N	Holtzman	DA
42766	\N	Halpern	M
42769	\N	Donnan	GA
42770	\N	Kaczmarczyk	SJ
42771	\N	Paxinos	G
42772	\N	Chilco	PJ
42773	\N	Kalnins	RM
42774	\N	Woodhouse	DG
42776	\N	Gould	E
42777	\N	Woolley	CS
42780	\N	Mills	SL
42781	\N	Massey	SC
42783	\N	Frassoni	C
42786	\N	Loeb	GE
42788	\N	Carter	RL
42789	\N	Sparkes	ML
42790	\N	Masson	RL
42791	\N	Rhoton	EL
42793	\N	Kett-White	R
42795	\N	Rossiter	JP
42797	\N	Schiffmann	SN
42798	\N	Vanderhaeghen	JJ
42800	\N	Winsky	L
42802	\N	Stoney	SD
42803	\N	Kumaresan	K
42804	\N	Hirano	S
42806	\N	Farbman	AI
42807	\N	Mbiene	JP
42809	\N	Dey	RD
42810	\N	Altemus	JB
42811	\N	Michalkiewicz	M
42814	\N	Altschuler	SM
42815	\N	Ferenci	DA
42816	\N	Lynn	RB
42818	\N	Lauterborn	JC
42819	\N	Isackson	PJ
42821	\N	Arbiser	ZK
42823	\N	Lurie	DI
42826	\N	Aimi	Y
42827	\N	Fujimura	M
42829	\N	Behbehani	M
42831	\N	Larsen	PJ
42834	\N	Holmqvist	BI
42837	\N	Levine	JD
42838	\N	Weiss	ML
42839	\N	Rosenwasser	AM
42841	\N	Larkman	AU
42844	\N	Shapiro	CM
42846	\N	Allan	RW
42850	\N	Gorgels	TG
42852	\N	Wall	KM
42853	\N	Wainman	DS
42855	\N	Pang	JJ
42858	\N	Craner	SL
42859	\N	Ray	RH
42864	\N	Sethares	C
42867	\N	Thompson	KJ
42869	\N	Vandenbussche	E
42870	\N	de Weerd	P
42872	\N	DonCarlos	LL
42873	\N	Monroy	E
42875	\N	Semple-Rowland	SL
42880	\N	Mai	JK
42881	\N	Kedziora	O
42882	\N	Teckhaus	L
42884	\N	Brady	DR
42888	\N	Anderson	K
42890	\N	Gallousis	G
42891	\N	Roca	S
42894	\N	McGuire	BA
42895	\N	Rivlin	PK
42897	\N	Leon-Olea	M
42898	\N	Sanchez-Alvarez	M
42899	\N	Piña	AL
42900	\N	Bayon	A
42902	\N	Dietl	MM
42903	\N	Martin	JL
42904	\N	Bouras	C
42905	\N	Palacios	JM
42906	\N	Magistretti	PJ
42908	\N	Grothe	C
42909	\N	Zachmann	K
42910	\N	Unsicker	K
42913	\N	Roof	D
42914	\N	Adamian	M
42915	\N	Jacobs	D
42916	\N	Hayes	A
42918	\N	Malun	D
42920	\N	Olucha	FE
42921	\N	Teruel	V
42923	\N	Colello	RJ
42925	\N	Tsuruo	Y
42926	\N	Bando	H
42931	\N	Owczarzak	MT
42933	\N	Russo	RJ
42934	\N	Dai	XF
42935	\N	Simmons	JA
42939	\N	Simon	DK
42941	\N	Maxwell	DJ
42942	\N	Christie	WM
42943	\N	Short	AD
42944	\N	Brown	AG
42947	\N	Humphreys	L
42950	\N	Jeon	CJ
42951	\N	Butler	GD
42952	\N	Luo	Q
42954	\N	Monaghan	EP
42959	\N	Chung	SK
42962	\N	Poulsen	KT
42963	\N	Thiboldeaux	R
42965	\N	Manso	MJ
42966	\N	Anadon	R
42968	\N	Jakeman	LB
42970	\N	Prasad	A
42972	\N	Elekes	K
42973	\N	Kemenes	G
42974	\N	Hiripi	L
42975	\N	Benjamin	PR
42977	\N	Akhtar	ND
42979	\N	Ji	ZQ
42980	\N	Laake	J
42983	\N	Pyskaty	DJ
42985	\N	Buonviso	N
42986	\N	Chaput	MA
42988	\N	Wright	DE
42990	\N	McCann	P
42991	\N	Goddard	CM
42993	\N	Richmond	JE
42994	\N	Bauce	L
42995	\N	Lukowiak	K
42998	\N	Dyson	SE
42999	\N	Warton	SS
43000	\N	Cockman	B
43004	\N	Halsell	CB
43007	\N	Archibald	SJ
43008	\N	Krarup	C
43009	\N	Shefner	J
43010	\N	Li	ST
43011	\N	Madison	RD
43013	\N	Cook	JE
43014	\N	Becker	DL
43016	\N	Byne	W
43017	\N	Mattiace	L
43018	\N	Kress	Y
43019	\N	Davies	P
43021	\N	Lin	WY
43024	\N	Boussaoud	D
43026	\N	Tassinari	G
43029	\N	Steele	GE
43032	\N	Garen-Fazio	S
43033	\N	Neer	EJ
43034	\N	Schmidt	CJ
43038	\N	Due	BR
43039	\N	Junard	EO
43040	\N	Sharma	A
43041	\N	Hefti	F
43043	\N	Piñon	MC
43045	\N	Wadhwani	KC
43046	\N	Balbo	A
43048	\N	Berrebi	AS
43049	\N	Oberdick	J
43050	\N	Sangameswaran	L
43051	\N	Morgan	JI
43053	\N	Medina	L
43055	\N	Lee	VM
43057	\N	Rossi	F
43058	\N	Strata	P
43061	\N	Sokoloff	AJ
43063	\N	Higgins	GA
43065	\N	Gingold	SI
43068	\N	Prihoda	M
43069	\N	Hiller	MS
43070	\N	Mayr	R
43073	\N	Sollas	AL
43074	\N	Barbaro	NM
43075	\N	Laxer	KD
43077	\N	Mieziewska	KE
43078	\N	van Veen	T
43079	\N	Murray	JM
43080	\N	Aguirre	GD
43082	\N	Hajós	F
43083	\N	Kálmán	M
43085	\N	Kagami	H
43086	\N	Sakai	H
43087	\N	Uryu	K
43088	\N	Kaneda	T
43090	\N	Sandstrom	DJ
43093	\N	Lakes-Harlan	R
43097	\N	Ratto	GM
43098	\N	Bisti	S
43100	\N	Hurley	KM
43104	\N	Lindsay	AD
43105	\N	Greer	JJ
43108	\N	Harris	KH
43110	\N	Chen	A
43112	\N	Sasaki	M
43114	\N	Mitchell	V
43116	\N	Nir	I
43117	\N	Agarwal	N
43119	\N	Mendez	I
43120	\N	Elisevich	K
43121	\N	Flumerfelt	B
43124	\N	Arvidsson	U
43125	\N	Bergstrand	A
43126	\N	Theodorson	E
43128	\N	Fagan	AM
43129	\N	Firestein	BL
43131	\N	Lee	HM
43135	\N	Dostrovsky	JO
43136	\N	Sessle	BJ
43137	\N	Chiang	CY
43139	\N	Celio	MR
43141	\N	Hemmings	HC
43142	\N	Nairn	AC
43144	\N	Bidmon	HJ
43145	\N	Granger	NA
43146	\N	Cherbas	P
43147	\N	Maròy	P
43149	\N	Yoshida	S
43150	\N	Saika	T
43152	\N	Tohyama	T
43154	\N	Steers	WD
43155	\N	Ciambotti	J
43156	\N	Etzel	B
43157	\N	Erdman	S
43160	\N	Newman	PD
43161	\N	Hill	WD
43163	\N	Cucchiaro	JB
43166	\N	Langdon	RB
43168	\N	Gynther	IC
43169	\N	Young	HM
43172	\N	Shiga	T
43178	\N	Arai	M
43183	\N	Wade	J
43185	\N	Martin	LJ
43186	\N	Powers	RE
43187	\N	Dellovade	TL
43191	\N	Nitsch	R
43195	\N	Maronde	U
43197	\N	Dekker	JJ
43199	\N	Bao	XM
43202	\N	Sluyters	RN
43204	\N	Karle	EJ
43207	\N	Aitkin	L
43208	\N	Nelson	J
43209	\N	Farrington	M
43210	\N	Swann	S
43212	\N	Bever	MM
43215	\N	Hautman	J
43217	\N	Cardozo	BN
43218	\N	Buijs	R
43219	\N	Van der Want	J
43223	\N	La Vail	MM
43225	\N	Harper	TR
43227	\N	Holbach	SM
43228	\N	Chung	WW
43231	\N	Hurtig	HI
43233	\N	Allen	LS
43236	\N	Buhl	E
43240	\N	Lundquist	CT
43243	\N	Lukasiewicz	P
43244	\N	Maguire	G
43245	\N	Werblin	FS
43247	\N	Fishell	G
43249	\N	Fyffe	RE
43251	\N	Matsuda	H
43255	\N	Camarda	RM
43256	\N	Gallese	V
43260	\N	Davanger	S
43263	\N	Phong	MP
43265	\N	Emmett	CJ
43266	\N	Lawrence	JM
43267	\N	Seeley	PJ
43269	\N	Phelan	KA
43272	\N	Echtenkamp	SF
43274	\N	Spann	BM
43275	\N	Grofova	I
43277	\N	Poston	MR
43278	\N	Bailey	MS
43280	\N	Liang	FY
43281	\N	Moret	V
43283	\N	Castellano	B
43284	\N	Gonzalez	B
43285	\N	Dalmau	I
43286	\N	Vela	JM
43288	\N	Vielmetter	J
43289	\N	Walter	J
43292	\N	Tenhula	WN
43294	\N	Kreider	MS
43296	\N	Zhang	ZS
43297	\N	Fang	B
43298	\N	Byrne	JH
43300	\N	Yoshioka	T
43302	\N	Ma	WY
43303	\N	Vacca-Galloway	LL
43305	\N	Brushart	TM
43307	\N	Stone	DM
43309	\N	Bayer	VE
43311	\N	Alexander	MJ
43312	\N	Kiraly	ZJ
43314	\N	Reichenbach	A
43315	\N	Friedrich	A
43316	\N	Knothe	AK
43317	\N	Henke	A
43319	\N	Tsang	PW
43321	\N	Aguayo	AJ
43323	\N	Takami	S
43331	\N	Feig	S
43333	\N	Nicol	MJ
43334	\N	Walmsley	B
43338	\N	Ferguson	IA
43340	\N	Schweitzer	JB
43341	\N	Bartlett	PF
43343	\N	MacDonald	J
43346	\N	Byrd	CA
43348	\N	Lakke	EA
43350	\N	Drake	SK
43351	\N	Dockstader	KC
43353	\N	Wight	RD
43355	\N	Madeira	MD
43356	\N	Cadete-Leite	A
43357	\N	Andrade	JP
43359	\N	Alfei	L
43360	\N	Medolago Albani	L
43361	\N	Mosetti	AR
43362	\N	Scarfo	C
43364	\N	Sherriff	FE
43366	\N	Milligan	CE
43369	\N	Polgár	E
43370	\N	Chalmers	J
43371	\N	Llewellyn-Smith	I
43373	\N	PalayHerrick	SLCL
43376	\N	Smalheiser	NR
43378	\N	Ziskind-Conhaim	L
43379	\N	Presley	S
43381	\N	Distler	C
43382	\N	Erickson	R
43384	\N	Vertes	RP
43386	\N	Reber	A
43387	\N	Sarrau	JM
43388	\N	Carnet	J
43389	\N	Stelz	T
43391	\N	Jay	TM
43393	\N	Martos	J
43395	\N	Calman	BG
43396	\N	Lauerman	MA
43397	\N	Andrews	AW
43398	\N	Schmidt	M
43400	\N	de Bilbao	F
43401	\N	Jazat	F
43402	\N	Lamour	Y
43403	\N	Senut	MC
43405	\N	Ahima	R
43406	\N	Krozowski	Z
43407	\N	Harlan	R
43412	\N	Whitlon	D
43414	\N	McCormack	ML
43415	\N	Goddard	M
43416	\N	Guénard	V
43417	\N	Aebischer	P
43420	\N	Gao	WQ
43423	\N	Gehrmann	J
43425	\N	Koh	S
43427	\N	Hamassaki-Britto	DE
43428	\N	Brzozowska-Prechtl	A
43430	\N	Kannari	K
43431	\N	Sato	O
43432	\N	Iwanaga	T
43433	\N	Fujita	T
43439	\N	Holmes	CJ
43440	\N	Rodriguez-Veiga	E
43441	\N	Mainville	L
43444	\N	Ignelzi	MA
43445	\N	Padilla	SS
43446	\N	Warder	DE
43447	\N	Maness	PF
43449	\N	Agee	D
43450	\N	Sweatt	AJ
43452	\N	Gaze	RM
43455	\N	Hammond	DL
43456	\N	Presley	R
43457	\N	Gogas	KR
43459	\N	Slusher	BS
43460	\N	Tsai	G
43461	\N	Yoo	G
43463	\N	Powell	JJ
43465	\N	Levin	BE
43468	\N	Sadikot	AF
43471	\N	Neuberger	TJ
43472	\N	Cornbrooks	CJ
43475	\N	Compoint	C
43476	\N	Daniel	H
43481	\N	Bartolami	S
43482	\N	Goodyear	R
43483	\N	Richardson	G
43485	\N	He	F
43486	\N	Kalipatnapu	P
43487	\N	Jodkowski	JS
43488	\N	Guthrie	RD
43490	\N	Pochet	R
43491	\N	Pasteels	B
43492	\N	Seto-Ohshima	A
43493	\N	Bastianelli	E
43494	\N	Kitajima	S
43495	\N	Van Eldik	LJ
43497	\N	Kuwabara	N
43499	\N	DiCaprio	RA
43501	\N	Thiele	A
43502	\N	Vogelsang	M
43504	\N	Alevizos	A
43505	\N	Vilim	FS
43506	\N	Karagogeos	D
43510	\N	Stone	JS
43512	\N	Amano	M
43513	\N	Aida	K
43514	\N	Okumoto	N
43516	\N	Mamounas	LA
43517	\N	Mullen	CA
43518	\N	O'Hearn	E
43520	\N	Falk	PM
43523	\N	Bornstein	JC
43524	\N	Hendriks	R
43525	\N	Trussell	DC
43527	\N	Tong	LL
43530	\N	Krebs	JR
43532	\N	Bleckmann	H
43533	\N	Niemann	U
43539	\N	Le Jeune	H
43541	\N	Raphael	Y
43542	\N	Lenoir	M
43543	\N	Wroblewski	R
43545	\N	McCall	MA
43547	\N	Xi	X
43548	\N	Randall	WC
43551	\N	Boudreau	RE
43553	\N	Yan	YM
43556	\N	Destombes	J
43558	\N	Pouliot	WA
43563	\N	Talmage	EK
43566	\N	Duffy	MT
43567	\N	Liebich	DR
43568	\N	Garner	LK
43569	\N	Hawrych	A
43572	\N	Taggert	G
43573	\N	Tyler	C
43579	\N	Hammang	JP
43580	\N	Messing	A
43583	\N	Fujii	JT
43585	\N	Ferrer	JM
43586	\N	Price	DJ
43590	\N	Schinkmann	K
43592	\N	Sugiuchi	Y
43597	\N	Osse	RJ
43599	\N	Cozzi	B
43600	\N	Ravault	JP
43603	\N	Gilbert	C
43606	\N	Monti-Graziadei	AG
43610	\N	Blottner	D
43611	\N	Baumgarten	HG
43614	\N	Savage	SV
43615	\N	Hobler	S
43616	\N	King	TD
43618	\N	Weaver	MT
43623	\N	Edgecomb	RS
43624	\N	Murdock	LL
43627	\N	Pearson	HE
43628	\N	Stoffler	DJ
43629	\N	Sonstein	WJ
43632	\N	Crooks	J
43635	\N	Bickford	ME
43637	\N	Lyckman	AW
43638	\N	Heidelbaugh	SM
43642	\N	Kapila	R
43644	\N	MacDonald	GH
43646	\N	Alesci	R
43649	\N	Van Ekeris	L
43651	\N	Mercugliano	M
43652	\N	Soghomonian	JJ
43653	\N	Qin	Y
43654	\N	Nguyen	HQ
43655	\N	Feldblum	S
43656	\N	Erlander	MG
43658	\N	Perez	RG
43659	\N	Lewis	RM
43663	\N	Agarwala	S
43664	\N	Petry	HM
43666	\N	Barnes	CL
43668	\N	Murray	CR
43670	\N	van Eerdenburg	FJ
43673	\N	Huang	XF
43675	\N	Tolloczko	B
43677	\N	Smith	A
43680	\N	Petrov	T
43683	\N	Rajaofetra	N
43684	\N	Passagia	JG
43685	\N	Marlier	L
43686	\N	Poulat	P
43687	\N	Pellas	F
43688	\N	Sandillon	F
43689	\N	Verschuere	B
43690	\N	Gouy	D
43693	\N	Johnston	SA
43695	\N	Wilson	EM
43697	\N	Wentz	MA
43700	\N	Britto	LR
43702	\N	Marksteiner	J
43703	\N	Sperk	G
43705	\N	Wesselingh	SL
43707	\N	Eckenstein	FP
43708	\N	Shojaku	H
43711	\N	Heffner	RS
43712	\N	Heffner	HE
43714	\N	Benzing	WC
43715	\N	Stopa	EG
43717	\N	May	V
43719	\N	Gomez	DM
43721	\N	Toldi	J
43722	\N	Siklós	L
43723	\N	Fehér	O
43724	\N	Joó	F
43726	\N	Tombran-Tink	J
43727	\N	Li	A
43728	\N	Johnson	MA
43729	\N	Chader	GJ
43731	\N	Vu	DH
43734	\N	Butler	G
43735	\N	Nabors	B
43738	\N	Gibbon	CR
43739	\N	Bacon	JP
43741	\N	Kelley	PE
43742	\N	Frisina	RD
43743	\N	Zettel	ML
43744	\N	Walton	JP
43747	\N	Poitry-Yamate	CL
43748	\N	Tsacopoulos	M
43751	\N	Jiang	T
43752	\N	Holley	A
43756	\N	Hartmann	D
43757	\N	Pehlemann	FW
43759	\N	Backman	C
43761	\N	Weaver	DJ
43762	\N	Viancour	TA
43766	\N	Pilowsky	P
43769	\N	Hamilton	KA
43772	\N	Cowie	RJ
43774	\N	Buma	P
43775	\N	Veening	J
43776	\N	Hafmans	T
43777	\N	Joosten	H
43779	\N	Kitch	R
43781	\N	Goehler	LE
43783	\N	Baluk	P
43784	\N	Nadel	JA
43786	\N	Le	HK
43788	\N	Conner	JM
43789	\N	Muir	D
43790	\N	Hagg	T
43791	\N	Manthorpe	M
43793	\N	Shepherd	D
43795	\N	Westerga	J
43797	\N	Alcantara	AA
43798	\N	Pfenninger	KH
43800	\N	Plaschke	M
43801	\N	Wenzel	J
43805	\N	Presse	F
43806	\N	Peto	C
43807	\N	Vaughan	J
43808	\N	Nahon	JL
43809	\N	Vale	W
43811	\N	Iwasaki	M
43812	\N	Myers	KM
43814	\N	Kawase	T
43817	\N	Dori	I
43819	\N	Rende	M
43821	\N	Field	MC
43823	\N	Vogt	LJ
43826	\N	Budway	MJ
43828	\N	Wilson	KF
43831	\N	Wenstrup	JJ
43833	\N	Lachica	EA
43837	\N	Kido	R
43839	\N	Reid	SN
43843	\N	Wendt	B
43845	\N	Williams	SM
43846	\N	Szigeti	K
43849	\N	Mellon	D
43850	\N	Lawrence	MD
43852	\N	Wainwright	K
43854	\N	Leitch	B
43855	\N	Heitler	WJ
43856	\N	Pitman	RM
43857	\N	Cobb	JL
43859	\N	Beall	MJ
43861	\N	Sanz	JM
43862	\N	LlinásLlinas	RRRR
43864	\N	Valtschanoff	JG
43866	\N	Hagedorn	M
43868	\N	Martin-Elkins	CL
43869	\N	Horel	JA
43871	\N	Saffrey	MJ
43873	\N	Lee	IS
43874	\N	Renno	WM
43877	\N	Zhang	H
43880	\N	Shetty	AK
43881	\N	Phillips	DE
43884	\N	Guillemot	JP
43885	\N	Richer	L
43886	\N	Ptito	M
43887	\N	Guilbert	M
43888	\N	Lepore	F
43890	\N	Abraham	S
43891	\N	Crossin	KL
43892	\N	Edelman	GM
43894	\N	Ilg	U
43896	\N	Woulfe	J
43898	\N	Lee	BH
43899	\N	Lee	HS
43902	\N	Sie	KC
43906	\N	Salin	PA
43907	\N	Girard	P
43909	\N	Jazaeri	A
43910	\N	Sutherland	MJ
43915	\N	Chen	EW
43916	\N	Chiu	AY
43918	\N	Akaike	T
43922	\N	Liu	FC
43924	\N	Ma	TP
43925	\N	Hu	XJ
43926	\N	Anavi	Y
43930	\N	Crenshaw	BJ
43932	\N	Fletcher	JT
43934	\N	Schoen	SW
43937	\N	McLain	RF
43938	\N	Weinstein	JN
43941	\N	Sousa	N
43942	\N	Lima-Andrade	MT
43943	\N	Calheiros	F
43947	\N	Boss	V
